primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
eurcoo,[],[''],52.6975,-0.5962,Fulica atra,Eurasian Coot,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/819364,eurcoo/XC819364.ogg
gargan,[],"['call', 'male']",52.5748,-0.0592,Spatula querquedula,Garganey,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/416291,gargan/XC416291.ogg
gargan,[],"['adult', 'flight call', 'male']",58.5698,-4.7447,Spatula querquedula,Garganey,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/674536,gargan/XC674536.ogg
gargan,[],[''],52.1963,-6.4439,Spatula querquedula,Garganey,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/713459,gargan/XC713459.ogg
gargan,[],[''],51.3042,1.1852,Spatula querquedula,Garganey,Andrew Edwards,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/791924,gargan/XC791924.ogg
gargan,[],[''],52.1963,-6.4439,Spatula querquedula,Garganey,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/803477,gargan/XC803477.ogg
gargan,[],[''],52.1963,-6.4439,Spatula querquedula,Garganey,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/803478,gargan/XC803478.ogg
gargan,[],[''],52.1963,-6.4439,Spatula querquedula,Garganey,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/803573,gargan/XC803573.ogg
gloibi,[],"['adult', 'flight call', 'sex uncertain']",52.1598,-7.0641,Plegadis falcinellus,Glossy Ibis,Mícheál Cowming,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/622426,gloibi/XC622426.ogg
gloibi,[],[''],52.1963,-6.4439,Plegadis falcinellus,Glossy Ibis,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/712962,gloibi/XC712962.ogg
gloibi,[],[''],52.1864,-6.3884,Plegadis falcinellus,Glossy Ibis,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/749098,gloibi/XC749098.ogg
gloibi,[],[''],52.1963,-6.4439,Plegadis falcinellus,Glossy Ibis,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/779018,gloibi/XC779018.ogg
gloibi,[],[''],52.1963,-6.4439,Plegadis falcinellus,Glossy Ibis,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/779019,gloibi/XC779019.ogg
graher1,[],['call'],54.3625,-2.7725,Ardea cinerea,Gray Heron,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/467834,graher1/XC467834.ogg
graher1,[],"['call', 'female', 'flight call', 'male']",54.3625,-2.7725,Ardea cinerea,Gray Heron,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/467836,graher1/XC467836.ogg
graher1,[],"['adult', 'flight call', 'sex uncertain']",51.7979,-8.1822,Ardea cinerea,Gray Heron,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/522323,graher1/XC522323.ogg
graher1,['litgre1'],"['adult', 'female', 'male']",57.2527,-3.7516,Ardea cinerea,Gray Heron,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/544874,graher1/XC544874.ogg
graher1,[],"['adult', 'call', 'flight call', 'nocturnal flight call', 'sex uncertain']",57.2636,-3.6541,Ardea cinerea,Gray Heron,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/570013,graher1/XC570013.ogg
graher1,[],"['adult', 'call', 'flight call', 'nocturnal flight call', 'sex uncertain']",57.2636,-3.6541,Ardea cinerea,Gray Heron,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/570016,graher1/XC570016.ogg
graher1,[],['nocturnal flight call'],51.3532,-0.1461,Ardea cinerea,Gray Heron,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/581111,graher1/XC581111.ogg
graher1,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Ardea cinerea,Gray Heron,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/593366,graher1/XC593366.ogg
graher1,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Ardea cinerea,Gray Heron,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/616769,graher1/XC616769.ogg
graher1,[],"['call', 'flight call']",51.6077,-0.1944,Ardea cinerea,Gray Heron,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/625206,graher1/XC625206.ogg
graher1,[],"['flight call', 'nocturnal flight call']",51.2328,-0.3354,Ardea cinerea,Gray Heron,Sophie Dorman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/625963,graher1/XC625963.ogg
graher1,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Ardea cinerea,Gray Heron,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/630320,graher1/XC630320.ogg
graher1,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/630379,graher1/XC630379.ogg
graher1,[],"['aberrant', 'nocturnal flight call']",54.2386,-0.4196,Ardea cinerea,Gray Heron,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636750,graher1/XC636750.ogg
graher1,[],"['adult', 'flight call', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/638183,graher1/XC638183.ogg
graher1,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/646367,graher1/XC646367.ogg
graher1,[],"['call', 'flight call', 'nocturnal flight call']",53.5919,-1.6509,Ardea cinerea,Gray Heron,Kristian Whittaker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/649642,graher1/XC649642.ogg
graher1,[],['nocturnal flight call'],54.949,-1.48,Ardea cinerea,Gray Heron,Mark Newsome,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665607,graher1/XC665607.ogg
graher1,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/670844,graher1/XC670844.ogg
graher1,[],"['flight call', 'life stage uncertain', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/672049,graher1/XC672049.ogg
graher1,[],"['adult', 'flight call', 'sex uncertain']",51.2293,-3.0014,Ardea cinerea,Gray Heron,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/672787,graher1/XC672787.ogg
graher1,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,http://xeno-canto.org/673312,graher1/XC673312.ogg
graher1,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/673317,graher1/XC673317.ogg
graher1,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/673318,graher1/XC673318.ogg
graher1,[],"['call', 'flight call']",53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/673322,graher1/XC673322.ogg
graher1,[],"['call', 'flight call']",53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/673323,graher1/XC673323.ogg
graher1,[],"['adult', 'flight call', 'nocturnal flight call', 'sex uncertain']",51.225,-2.978,Ardea cinerea,Gray Heron,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/673727,graher1/XC673727.ogg
graher1,[],"['adult', 'flight call', 'sex uncertain']",51.2293,-3.0014,Ardea cinerea,Gray Heron,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/674437,graher1/XC674437.ogg
graher1,[],"['flight call', 'life stage uncertain', 'sex uncertain']",53.512,-2.1843,Ardea cinerea,Gray Heron,Charles Farrell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/681332,graher1/XC681332.ogg
graher1,[],['nocturnal flight call'],52.4267,-1.5596,Ardea cinerea,Gray Heron,Andrew Cobley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/683606,graher1/XC683606.ogg
graher1,[],"['call', 'flight call', 'nocturnal flight call']",52.0172,-0.34,Ardea cinerea,Gray Heron,James P,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686199,graher1/XC686199.ogg
graher1,[],[''],57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/697730,graher1/XC697730.ogg
graher1,[],[''],53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/701520,graher1/XC701520.ogg
graher1,[],[''],51.0103,-2.9119,Ardea cinerea,Gray Heron,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/706695,graher1/XC706695.ogg
graher1,[],[''],54.2081,-0.2889,Ardea cinerea,Gray Heron,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/707247,graher1/XC707247.ogg
graher1,[],[''],52.1963,-6.4439,Ardea cinerea,Gray Heron,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/713356,graher1/XC713356.ogg
graher1,[],[''],56.1906,-4.0727,Ardea cinerea,Gray Heron,Fiona Morton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/716508,graher1/XC716508.ogg
graher1,[],[''],50.6926,-1.1103,Ardea cinerea,Gray Heron,Jon Sparshott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/726244,graher1/XC726244.ogg
graher1,[],[''],50.797,0.3004,Ardea cinerea,Gray Heron,david thorns,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/743610,graher1/XC743610.ogg
graher1,[],[''],54.1818,-0.3203,Ardea cinerea,Gray Heron,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/747516,graher1/XC747516.ogg
graher1,[],[''],51.225,-2.978,Ardea cinerea,Gray Heron,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/749205,graher1/XC749205.ogg
graher1,[],[''],51.225,-2.978,Ardea cinerea,Gray Heron,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/750125,graher1/XC750125.ogg
graher1,[],[''],52.6525,-0.6367,Ardea cinerea,Gray Heron,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/757679,graher1/XC757679.ogg
graher1,[],[''],51.71,-0.011,Ardea cinerea,Gray Heron,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/778287,graher1/XC778287.ogg
graher1,[],[''],51.71,-0.011,Ardea cinerea,Gray Heron,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/778288,graher1/XC778288.ogg
graher1,[],[''],52.1963,-6.4439,Ardea cinerea,Gray Heron,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/795292,graher1/XC795292.ogg
graher1,[],[''],53.93,-6.5882,Ardea cinerea,Gray Heron,Dean McDonnell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/799810,graher1/XC799810.ogg
graher1,[],[''],53.93,-6.5882,Ardea cinerea,Gray Heron,Dean McDonnell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/801005,graher1/XC801005.ogg
graher1,[],[''],52.1963,-6.4439,Ardea cinerea,Gray Heron,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/821061,graher1/XC821061.ogg
graher1,[],[''],53.5971,-6.3923,Ardea cinerea,Gray Heron,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/824809,graher1/XC824809.ogg
graher1,[],[''],52.1963,-6.4439,Ardea cinerea,Gray Heron,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/827137,graher1/XC827137.ogg
graher1,[],[''],50.797,0.3004,Ardea cinerea,Gray Heron,david thorns,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/829330,graher1/XC829330.ogg
graher1,[],[''],52.1963,-6.4439,Ardea cinerea,Gray Heron,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/837510,graher1/XC837510.ogg
graher1,[],[''],52.1963,-6.4439,Ardea cinerea,Gray Heron,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/844588,graher1/XC844588.ogg
graher1,[],[''],52.2032,-6.4563,Ardea cinerea,Gray Heron,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/848178,graher1/XC848178.ogg
greegr,[],['flight call'],52.6684,-0.6887,Ardea alba,Great Egret,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/508657,greegr/XC508657.ogg
greegr,[],['flight call'],51.8585,-8.2699,Ardea alba,Great Egret,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/627082,greegr/XC627082.ogg
greegr,[],['flight call'],51.8585,-8.2699,Ardea alba,Great Egret,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/627083,greegr/XC627083.ogg
greegr,[],[''],52.2032,-6.4563,Ardea alba,Great Egret,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/709622,greegr/XC709622.ogg
greegr,[],[''],50.3641,1.5621,Ardea alba,Great Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/779171,greegr/XC779171.ogg
greegr,[],[''],52.5495,-0.7436,Ardea alba,Great Egret,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/847143,greegr/XC847143.ogg
grewar3,[],"['male', 'song']",52.5022,1.748,Phylloscopus trochiloides,Greenish Warbler,Andrew Easton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/319647,grewar3/XC319647.ogg
grewar3,[],['song'],52.12,-6.6105,Phylloscopus trochiloides,Greenish Warbler,Tom Shevlin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/372734,grewar3/XC372734.ogg
grewar3,[],['call'],53.3824,-3.1943,Phylloscopus trochiloides,Greenish Warbler,Jane Turner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/388039,grewar3/XC388039.ogg
grewar3,[],['song'],52.9631,0.6034,Phylloscopus trochiloides,Greenish Warbler,Yoav Perlman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/416907,grewar3/XC416907.ogg
grewar3,[],['call'],60.7416,-0.9049,Phylloscopus trochiloides,Greenish Warbler,David Cooper,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/428984,grewar3/XC428984.ogg
grewar3,[],['call'],60.1665,-1.2158,Phylloscopus trochiloides,Greenish Warbler,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/494691,grewar3/XC494691.ogg
grewar3,[],"['male', 'song']",53.628,-2.4212,Phylloscopus trochiloides,Greenish Warbler,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/533876,grewar3/XC533876.ogg
grewar3,[],"['male', 'song']",53.628,-2.4212,Phylloscopus trochiloides,Greenish Warbler,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/533877,grewar3/XC533877.ogg
grewar3,[],"['adult', 'male', 'song']",53.5726,0.1075,Phylloscopus trochiloides,Greenish Warbler,Jacob Spinks,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/569817,grewar3/XC569817.ogg
grewar3,[],['call'],60.8001,-0.8133,Phylloscopus trochiloides,Greenish Warbler,David Cooper,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/587360,grewar3/XC587360.ogg
grewar3,[],"['call', 'sex uncertain']",52.9111,1.3582,Phylloscopus trochiloides,Greenish Warbler,Andy Benson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.5,https://www.xeno-canto.org/666537,grewar3/XC666537.ogg
grewar3,[],['call'],50.6178,-1.1762,Phylloscopus trochiloides,Greenish Warbler,Jon Sparshott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.5,http://xeno-canto.org/671970,grewar3/XC671970.ogg
grewar3,[],[''],53.5854,0.1277,Phylloscopus trochiloides,Greenish Warbler,Colin Bushell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/808604,grewar3/XC808604.ogg
grnsan,[],['flight call'],52.578541,1.511478,Tringa ochropus,Green Sandpiper,David Farrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/37505,grnsan/XC37505.ogg
grnsan,[],['call'],51.7774,0.8489,Tringa ochropus,Green Sandpiper,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/385096,grnsan/XC385096.ogg
grnsan,[],['flight call'],51.8884,-8.2515,Tringa ochropus,Green Sandpiper,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/392805,grnsan/XC392805.ogg
grnsan,[],['flight call'],51.4646,0.2811,Tringa ochropus,Green Sandpiper,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/424250,grnsan/XC424250.ogg
grnsan,[],['call'],51.4765,-0.2355,Tringa ochropus,Green Sandpiper,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/432596,grnsan/XC432596.ogg
grnsan,[],['flight call'],52.5495,-0.7436,Tringa ochropus,Green Sandpiper,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/488798,grnsan/XC488798.ogg
grnsan,[],"['adult', 'flight call', 'sex uncertain']",52.1551,-7.3835,Tringa ochropus,Green Sandpiper,Daniel Weldon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/569780,grnsan/XC569780.ogg
grnsan,[],"['aberrant', 'life stage uncertain', 'sex uncertain']",51.225,-2.978,Tringa ochropus,Green Sandpiper,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/580468,grnsan/XC580468.ogg
grnsan,[],['nocturnal flight call'],51.3532,-0.1461,Tringa ochropus,Green Sandpiper,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/581104,grnsan/XC581104.ogg
grnsan,[],['flight call'],52.0853,-8.1652,Tringa ochropus,Green Sandpiper,Mr Mark Shorten,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/581568,grnsan/XC581568.ogg
grnsan,[],"['flight call', 'nocturnal flight call']",54.2081,-0.2889,Tringa ochropus,Green Sandpiper,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/581896,grnsan/XC581896.ogg
grnsan,[],"['flight call', 'life stage uncertain', 'sex uncertain']",53.6159,0.1393,Tringa ochropus,Green Sandpiper,Rowan Wakefield,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/584756,grnsan/XC584756.ogg
grnsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",52.0165,-8.5699,Tringa ochropus,Green Sandpiper,Michael John O Mahony,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/584981,grnsan/XC584981.ogg
grnsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",52.0165,-8.5699,Tringa ochropus,Green Sandpiper,Michael John O Mahony,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/585125,grnsan/XC585125.ogg
grnsan,[],['nocturnal flight call'],51.4309,-2.8518,Tringa ochropus,Green Sandpiper,Paul Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/586061,grnsan/XC586061.ogg
grnsan,[],['nocturnal flight call'],51.4309,-2.8518,Tringa ochropus,Green Sandpiper,Paul Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/586063,grnsan/XC586063.ogg
grnsan,[],['nocturnal flight call'],51.4309,-2.8518,Tringa ochropus,Green Sandpiper,Paul Williams,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/586065,grnsan/XC586065.ogg
grnsan,[],"['Anthropogenic', 'nocturnal flight call']",52.3857,-1.7909,Tringa ochropus,Green Sandpiper,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/589084,grnsan/XC589084.ogg
grnsan,[],['nocturnal flight call'],51.3532,-0.1461,Tringa ochropus,Green Sandpiper,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/590726,grnsan/XC590726.ogg
grnsan,['houspa'],"['call', 'flight call']",53.9299,-2.9833,Tringa ochropus,Green Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/622362,grnsan/XC622362.ogg
grnsan,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa ochropus,Green Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/622364,grnsan/XC622364.ogg
grnsan,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa ochropus,Green Sandpiper,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/622365,grnsan/XC622365.ogg
grnsan,[],['nocturnal flight call'],51.6077,-0.1944,Tringa ochropus,Green Sandpiper,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/626362,grnsan/XC626362.ogg
grnsan,[],"['call', 'flight call', 'nocturnal flight call']",54.1145,-0.1224,Tringa ochropus,Green Sandpiper,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/640239,grnsan/XC640239.ogg
grnsan,[],"['adult', 'nocturnal flight call']",53.4902,-2.6299,Tringa ochropus,Green Sandpiper,Robert Thorpe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/648739,grnsan/XC648739.ogg
grnsan,[],['nocturnal flight call'],54.949,-1.48,Tringa ochropus,Green Sandpiper,Mark Newsome,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/663040,grnsan/XC663040.ogg
grnsan,[],"['anthropogenic', 'nocturnal flight call', 'sex uncertain']",52.3857,-1.7909,Tringa ochropus,Green Sandpiper,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/663557,grnsan/XC663557.ogg
grnsan,[],['nocturnal flight call'],50.688,-3.4747,Tringa ochropus,Green Sandpiper,Martin Elcoate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/666669,grnsan/XC666669.ogg
grnsan,[],"['call', 'flight call', 'nocturnal flight call']",54.1432,-0.1905,Tringa ochropus,Green Sandpiper,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/668205,grnsan/XC668205.ogg
grnsan,[],"['adult', 'nocturnal flight call', 'sex uncertain']",51.225,-2.978,Tringa ochropus,Green Sandpiper,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,http://xeno-canto.org/671802,grnsan/XC671802.ogg
grnsan,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",52.6363,1.2763,Tringa ochropus,Green Sandpiper,Graham Clarke,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/674911,grnsan/XC674911.ogg
grnsan,[],['nocturnal flight call'],54.949,-1.48,Tringa ochropus,Green Sandpiper,Mark Newsome,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/677341,grnsan/XC677341.ogg
grnsan,[],[''],54.2081,-0.2889,Tringa ochropus,Green Sandpiper,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/696134,grnsan/XC696134.ogg
